date  positive negative
23/4/2020	1	0
24/4/2020	0	1
26/5/2020	1	0
26/5/2020	1	0
26/6/2020	1	0
24/7/2020	1	0
27/4/2020	0	2
29/7/2020	1	0
4/5/2020	0	3
5/5/2020	0	3
6/5/2020	0	1
6/8/2020	2	0
3/9/2020	1	0
7/5/2020	0	2
11/5/2020	0	2
12/5/2020	0	5
15/5/2020	0	1
20/5/2020	0	4
25/5/2020	0	2
26/5/2020	0	3
27/5/2020	0	3
28/5/2020	0	6
29/5/2020	0	2
4/5/2020	0	3
5/5/2020	0	3
6/5/2020	0	1
7/5/2020	0	2
11/5/2020	0	2
12/5/2020	0	5
15/5/2020	0	1
20/5/2020	0	4
25/5/2020	0	2
26/5/2020	0	3
27/5/2020	0	3
28/5/2020	0	6
29/5/2020	0	2
1/6/2020	0	1
3/6/2020	0	1
4/6/2020	0	1
5/6/2020	0	2
7/9/2020	1	0
14/9/2020	1	0
15/9/2020	2	0
23/9/2020	3	0
24/9/2020	2	0
25/9/2020	2	0
29/9/2020	1	0
30/9/2020	4	0
2/10/2020	5	0
5/10/2020	10	0
6/10/2020	7	0
7/10/2020	7	0
8/10/2020	3	0
8/6/2020	0	2
11/6/2020	0	3
12/6/2020	0	1
15/6/2020	0	2
16/6/2020	0	1
19/6/2020	0	1
22/6/2020	0	1
23/6/2020	0	1
24/6/2020	0	1
26/6/2020	0	1
1/7/2020	0	1
8/7/2020	0	1
17/7/2020	0	1
23/7/2020	0	2
24/7/2020	0	9
27/7/2020	0	2
28/7/2020	0	3
29/7/2020	0	2
31/7/2020	0	9
3/8/2020	0	9
5/8/2020	0	4
6/8/2020	0	1
7/8/2020	0	6
10/8/2020	0	3
14/8/2020	0	3
17/8/2020	0	4
18/8/2020	0	1
19/8/2020	0	1
21/8/2020	0	8
24/8/2020	0	1
26/8/2020	0	6
27/8/2020	0	2
28/8/2020	0	2
31/8/2020	0	4
1/9/2020	0	2
2/9/2020	0	2
4/9/2020	0	5
7/9/2020	0	5
9/10/2020	6	0
12/10/2020	2	0
13/10/2020	9	0
14/10/2020	8	0
15/10/2020	7	0
16/10/2020	8	0
19/10/2020	9	0
20/10/2020	7	0
21/10/2020	13	0
22/10/2020	10	0
23/10/2020	4	0
26/10/2020	10	0
27/10/2020	10	0
28/10/2020	3	0
29/10/2020	12	0
30/10/2020	11	0
2/11/2020	10	0
3/11/2020	6	0
4/11/2020	11	0
5/11/2020	13	0
6/11/2020	28	0
9/11/2020	12	0
10/11/2020	6	0
11/11/2020	7	0
12/11/2020	13	0
13/11/2020	5	0
16/11/2020	12	0
18/11/2020	18	0
19/11/2020	12	0
20/11/2020	5	0
23/11/2020	5	0
24/11/2020	2	0
25/11/2020	3	0
26/11/2020	4	0
27/11/2020	2	0
30/11/2020	3	0
1/12/2020	4	0
3/12/2020	6	0
7/12/2020	2	0
8/12/2020	3	0
9/12/2020	3	0
11/12/2020	7	0
14/12/2020	8	0
15/12/2020	12	0
16/12/2020	9	0
17/12/2020	1	0
18/12/2020	4	0
19/12/2020	1	0
21/12/2020	10	0
22/12/2020	6	0
23/12/2020	5	0
28/12/2020	7	0
29/12/2020	6	0
9/9/2020	0	5
10/9/2020	0	1
11/9/2020	0	6
15/9/2020	0	2
16/9/2020	0	3
17/9/2020	0	5
18/9/2020	0	3
21/9/2020	0	2
22/9/2020	0	4
23/9/2020	0	5
24/9/2020	0	1
25/9/2020	0	3
29/9/2020	0	7
30/9/2020	0	9
1/10/2020	0	9
2/10/2020	0	6
5/10/2020	0	10
6/10/2020	0	10
7/10/2020	0	10
8/10/2020	0	10
9/10/2020	0	12
12/10/2020	0	13
13/10/2020	0	16
14/10/2020	0	12
15/10/2020	0	10
16/10/2020	0	14
19/10/2020	0	18
20/10/2020	0	9
21/10/2020	0	9
22/10/2020	0	12
23/10/2020	0	9
26/10/2020	0	13
27/10/2020	0	16
28/10/2020	0	5
29/10/2020	0	9
30/10/2020	0	11
2/11/2020	0	27
3/11/2020	0	27
4/11/2020	0	16
5/11/2020	0	13
6/11/2020	0	15
9/11/2020	0	14
10/11/2020	0	15
11/11/2020	0	12
12/11/2020	0	11
13/11/2020	0	14
16/11/2020	0	11
18/11/2020	0	14
19/11/2020	0	7
20/11/2020	0	7
23/11/2020	0	6
24/11/2020	0	10
25/11/2020	0	5
26/11/2020	0	9
27/11/2020	0	7
30/11/2020	0	5
1/12/2020	0	3
2/12/2020	0	5
3/12/2020	0	5
4/12/2020	0	6
7/12/2020	0	5
8/12/2020	0	9
9/12/2020	0	4
10/12/2020	0	6
11/12/2020	0	4
14/12/2020	0	7
15/12/2020	0	7
16/12/2020	0	8
17/12/2020	0	11
18/12/2020	0	8
21/12/2020	0	12
22/12/2020	0	4
23/12/2020	0	2
28/12/2020	0	11
29/12/2020	0	17
