date  positive negative
13/5/2020	0	1
14/5/2020	0	2
15/6/2020	1	0
21/5/2020	0	1
22/6/2020	1	0
27/5/2020	0	1
29/5/2020	0	2
13/5/2020	0	1
14/5/2020	0	2
21/5/2020	0	1
27/5/2020	0	1
29/5/2020	0	2
5/6/2020	0	3
12/6/2020	0	1
19/6/2020	0	1
29/6/2020	0	1
3/7/2020	0	1
6/8/2020	0	1
18/8/2020	0	1
26/8/2020	0	2
27/8/2020	0	1
3/9/2020	0	1
4/9/2020	0	1
7/9/2020	1	1
15/9/2020	1	0
5/10/2020	1	0
8/10/2020	2	0
9/10/2020	1	0
13/10/2020	3	0
14/10/2020	1	0
16/10/2020	1	0
19/10/2020	1	0
20/10/2020	2	0
21/10/2020	3	0
22/10/2020	3	0
26/10/2020	1	0
27/10/2020	3	0
29/10/2020	2	0
30/10/2020	3	0
2/11/2020	5	0
3/11/2020	2	0
4/11/2020	1	0
5/11/2020	2	0
6/11/2020	3	0
9/11/2020	2	0
10/11/2020	6	0
11/11/2020	4	0
12/11/2020	1	0
16/11/2020	3	0
18/11/2020	1	0
19/11/2020	1	0
20/11/2020	3	0
24/11/2020	2	0
25/11/2020	1	0
27/11/2020	1	0
2/12/2020	1	0
4/12/2020	1	0
8/12/2020	3	0
9/12/2020	4	0
10/12/2020	5	0
11/12/2020	1	0
17/12/2020	2	0
21/12/2020	3	0
22/12/2020	1	0
28/12/2020	2	0
9/9/2020	0	2
15/9/2020	0	2
17/9/2020	0	2
21/9/2020	0	1
22/9/2020	0	1
24/9/2020	0	3
25/9/2020	0	2
30/9/2020	0	1
1/10/2020	0	2
7/10/2020	0	1
8/10/2020	0	2
9/10/2020	0	2
13/10/2020	0	1
14/10/2020	0	2
16/10/2020	0	2
19/10/2020	0	4
20/10/2020	0	4
22/10/2020	0	3
23/10/2020	0	1
26/10/2020	0	6
27/10/2020	0	1
29/10/2020	0	2
30/10/2020	0	4
2/11/2020	0	3
3/11/2020	0	1
4/11/2020	0	2
5/11/2020	0	1
6/11/2020	0	4
9/11/2020	0	1
10/11/2020	0	5
11/11/2020	0	4
12/11/2020	0	2
13/11/2020	0	1
16/11/2020	0	2
18/11/2020	0	3
19/11/2020	0	1
20/11/2020	0	1
23/11/2020	0	8
24/11/2020	0	3
25/11/2020	0	1
26/11/2020	0	2
27/11/2020	0	2
30/11/2020	0	2
1/12/2020	0	2
2/12/2020	0	1
3/12/2020	0	1
4/12/2020	0	2
7/12/2020	0	4
8/12/2020	0	2
11/12/2020	0	2
14/12/2020	0	4
15/12/2020	0	3
16/12/2020	0	1
17/12/2020	0	1
18/12/2020	0	2
21/12/2020	0	3
28/12/2020	0	2
29/12/2020	0	1
