date  positive negative
23/4/2020	1	0
24/4/2020	0	1
27/4/2020	0	2
28/4/2020	0	23
4/5/2020	1	2
28/5/2020	2	0
4/5/2020	1	0
28/5/2020	2	0
12/6/2020	1	0
17/6/2020	2	0
22/6/2020	1	0
5/5/2020	0	1
6/5/2020	0	3
6/8/2020	1	0
18/8/2020	1	0
18/9/2020	1	0
24/9/2020	1	0
25/9/2020	1	0
29/9/2020	2	0
1/10/2020	1	0
2/10/2020	1	0
5/10/2020	1	0
7/10/2020	1	0
7/5/2020	0	1
11/5/2020	0	4
13/5/2020	0	4
15/5/2020	0	1
18/5/2020	0	3
19/5/2020	0	1
21/5/2020	0	2
25/5/2020	0	1
26/5/2020	0	6
28/5/2020	0	1
29/5/2020	0	5
4/5/2020	0	2
5/5/2020	0	1
6/5/2020	0	3
7/5/2020	0	1
11/5/2020	0	4
13/5/2020	0	4
15/5/2020	0	1
18/5/2020	0	3
19/5/2020	0	1
21/5/2020	0	2
25/5/2020	0	1
26/5/2020	0	6
28/5/2020	0	1
29/5/2020	0	5
3/6/2020	0	5
4/6/2020	0	3
5/6/2020	0	5
8/10/2020	5	0
8/6/2020	0	3
12/6/2020	0	1
22/6/2020	0	1
24/6/2020	0	1
26/6/2020	0	1
29/6/2020	0	1
24/7/2020	0	12
27/7/2020	0	5
31/7/2020	0	16
3/8/2020	0	7
5/8/2020	0	1
7/8/2020	0	3
10/8/2020	0	2
13/8/2020	0	3
14/8/2020	0	4
17/8/2020	0	1
18/8/2020	0	3
19/8/2020	0	1
20/8/2020	0	1
21/8/2020	0	1
24/8/2020	0	1
26/8/2020	0	12
27/8/2020	0	2
28/8/2020	0	3
31/8/2020	0	6
2/9/2020	0	4
3/9/2020	0	3
4/9/2020	0	15
7/9/2020	0	2
8/9/2020	0	2
9/10/2020	1	0
12/10/2020	2	0
13/10/2020	2	0
14/10/2020	3	0
15/10/2020	5	0
16/10/2020	1	0
19/10/2020	5	0
20/10/2020	7	0
21/10/2020	2	0
22/10/2020	4	0
23/10/2020	2	0
26/10/2020	5	0
27/10/2020	5	0
28/10/2020	1	0
29/10/2020	5	0
30/10/2020	4	0
2/11/2020	1	0
3/11/2020	4	0
5/11/2020	6	0
6/11/2020	4	0
9/11/2020	3	0
10/11/2020	3	0
11/11/2020	3	0
12/11/2020	2	0
13/11/2020	4	0
16/11/2020	9	0
18/11/2020	1	0
19/11/2020	1	0
20/11/2020	1	0
23/11/2020	4	0
26/11/2020	1	0
27/11/2020	1	0
30/11/2020	1	0
1/12/2020	1	0
2/12/2020	1	0
3/12/2020	2	0
7/12/2020	2	0
8/12/2020	3	0
10/12/2020	2	0
11/12/2020	1	0
15/12/2020	5	0
16/12/2020	4	0
17/12/2020	3	0
18/12/2020	2	0
21/12/2020	2	0
22/12/2020	5	0
23/12/2020	6	0
28/12/2020	2	0
29/12/2020	3	0
9/9/2020	0	8
10/9/2020	0	12
11/9/2020	0	12
14/9/2020	0	1
15/9/2020	0	7
16/9/2020	0	4
17/9/2020	0	3
18/9/2020	0	3
21/9/2020	0	7
22/9/2020	0	2
23/9/2020	0	4
24/9/2020	0	1
25/9/2020	0	7
29/9/2020	0	8
30/9/2020	0	2
1/10/2020	0	6
2/10/2020	0	8
5/10/2020	0	9
6/10/2020	0	7
7/10/2020	0	7
8/10/2020	0	6
9/10/2020	0	16
12/10/2020	0	8
13/10/2020	0	2
14/10/2020	0	12
15/10/2020	0	9
16/10/2020	0	12
19/10/2020	0	16
20/10/2020	0	18
21/10/2020	0	11
22/10/2020	0	24
23/10/2020	0	9
26/10/2020	0	13
27/10/2020	0	15
28/10/2020	0	11
29/10/2020	0	10
30/10/2020	0	24
2/11/2020	0	19
3/11/2020	0	16
4/11/2020	0	9
5/11/2020	0	13
6/11/2020	0	12
9/11/2020	0	21
10/11/2020	0	13
11/11/2020	0	16
12/11/2020	0	12
13/11/2020	0	11
16/11/2020	0	17
18/11/2020	0	9
19/11/2020	0	6
20/11/2020	0	9
23/11/2020	0	6
24/11/2020	0	5
25/11/2020	0	5
26/11/2020	0	7
27/11/2020	0	6
30/11/2020	0	13
2/12/2020	0	4
4/12/2020	0	6
7/12/2020	0	3
8/12/2020	0	12
9/12/2020	0	2
10/12/2020	0	2
11/12/2020	0	9
14/12/2020	0	11
15/12/2020	0	6
16/12/2020	0	8
17/12/2020	0	4
18/12/2020	0	12
21/12/2020	0	23
22/12/2020	0	18
23/12/2020	0	4
28/12/2020	0	13
29/12/2020	0	15
