date  positive negative
23/4/2020	1	0
24/4/2020	1	3
27/4/2020	0	4
28/4/2020	1	1
4/5/2020	1	3
5/5/2020	0	6
6/5/2020	0	3
7/5/2020	1	1
11/5/2020	0	3
12/5/2020	0	6
13/5/2020	0	4
15/5/2020	1	4
18/5/2020	0	5
19/5/2020	0	3
20/5/2020	0	2
21/5/2020	0	5
25/5/2020	0	16
26/5/2020	0	4
27/5/2020	0	2
28/5/2020	1	2
29/5/2020	1	9
4/5/2020	1	3
5/5/2020	0	6
6/5/2020	0	3
7/5/2020	1	1
11/5/2020	0	3
12/5/2020	0	6
13/5/2020	0	4
15/5/2020	1	4
18/5/2020	0	5
19/5/2020	0	3
20/5/2020	0	2
21/5/2020	0	5
25/5/2020	0	16
26/5/2020	0	4
27/5/2020	0	2
28/5/2020	1	2
29/5/2020	1	9
15/6/2020	2	0
1/6/2020	0	3
24/7/2020	2	0
27/7/2020	1	0
3/6/2020	0	3
3/8/2020	1	0
4/6/2020	0	8
5/6/2020	0	12
7/8/2020	1	0
10/8/2020	1	0
12/8/2020	1	0
14/8/2020	2	0
20/8/2020	1	0
27/8/2020	1	0
1/9/2020	1	0
7/9/2020	1	0
8/6/2020	0	2
8/9/2020	1	0
10/9/2020	1	0
11/9/2020	1	0
14/9/2020	6	0
15/9/2020	10	0
17/9/2020	6	0
21/9/2020	1	0
22/9/2020	1	0
23/9/2020	7	0
24/9/2020	6	0
25/9/2020	5	0
29/9/2020	8	0
30/9/2020	8	0
1/10/2020	1	0
2/10/2020	9	0
5/10/2020	10	0
6/10/2020	7	0
7/10/2020	11	0
8/10/2020	9	0
9/10/2020	12	0
12/10/2020	9	0
13/10/2020	22	0
14/10/2020	11	0
15/10/2020	15	0
16/10/2020	30	0
19/10/2020	24	0
20/10/2020	28	0
21/10/2020	28	0
22/10/2020	19	0
23/10/2020	8	0
26/10/2020	28	0
27/10/2020	13	0
28/10/2020	8	0
29/10/2020	18	0
30/10/2020	18	0
1/11/2020	1	0
2/11/2020	11	0
3/11/2020	18	0
4/11/2020	26	0
5/11/2020	27	0
6/11/2020	22	0
9/11/2020	11	0
10/11/2020	17	0
11/11/2020	13	0
12/11/2020	11	0
13/11/2020	12	0
16/11/2020	16	0
18/11/2020	9	0
19/11/2020	9	0
20/11/2020	6	0
23/11/2020	7	0
24/11/2020	6	0
26/11/2020	4	0
27/11/2020	5	0
30/11/2020	3	0
1/12/2020	12	0
2/12/2020	3	0
3/12/2020	5	0
4/12/2020	6	0
7/12/2020	9	0
8/12/2020	2	0
9/12/2020	1	0
10/12/2020	7	0
11/12/2020	5	0
14/12/2020	7	0
15/12/2020	11	0
16/12/2020	13	0
17/12/2020	12	0
18/12/2020	10	0
21/12/2020	8	0
22/12/2020	12	0
23/12/2020	5	0
28/12/2020	12	0
29/12/2020	8	0
9/6/2020	0	1
16/6/2020	0	1
19/6/2020	0	1
22/6/2020	0	3
24/6/2020	0	2
25/6/2020	0	1
26/6/2020	0	1
29/6/2020	0	3
1/7/2020	0	2
3/7/2020	0	1
8/7/2020	0	4
10/7/2020	0	1
13/7/2020	0	2
15/7/2020	0	1
17/7/2020	0	4
20/7/2020	0	3
22/7/2020	0	1
23/7/2020	0	2
24/7/2020	0	9
27/7/2020	0	10
28/7/2020	0	1
29/7/2020	0	4
30/7/2020	0	1
31/7/2020	0	12
3/8/2020	0	16
5/8/2020	0	9
6/8/2020	0	2
7/8/2020	0	10
10/8/2020	0	7
11/8/2020	0	2
12/8/2020	0	7
13/8/2020	0	3
14/8/2020	0	10
17/8/2020	0	9
18/8/2020	0	5
19/8/2020	0	5
20/8/2020	0	1
21/8/2020	0	20
24/8/2020	0	6
26/8/2020	0	13
27/8/2020	0	6
28/8/2020	0	3
31/8/2020	0	12
1/9/2020	0	1
2/9/2020	0	3
3/9/2020	0	5
4/9/2020	0	12
7/9/2020	0	12
8/9/2020	0	7
9/9/2020	0	14
10/9/2020	0	10
11/9/2020	0	20
14/9/2020	0	1
15/9/2020	0	17
16/9/2020	0	11
17/9/2020	0	22
18/9/2020	0	8
21/9/2020	0	18
22/9/2020	0	12
23/9/2020	0	18
24/9/2020	0	8
25/9/2020	0	20
29/9/2020	0	19
30/9/2020	0	20
1/10/2020	0	23
2/10/2020	0	30
5/10/2020	0	13
6/10/2020	0	27
7/10/2020	0	21
8/10/2020	0	30
9/10/2020	0	20
12/10/2020	0	21
13/10/2020	0	24
14/10/2020	0	33
15/10/2020	0	30
16/10/2020	0	43
19/10/2020	0	32
20/10/2020	0	33
21/10/2020	0	32
22/10/2020	0	31
23/10/2020	0	27
26/10/2020	0	33
27/10/2020	0	21
28/10/2020	0	10
29/10/2020	0	35
30/10/2020	0	50
2/11/2020	0	36
3/11/2020	0	40
4/11/2020	0	36
5/11/2020	0	27
6/11/2020	0	35
9/11/2020	0	23
10/11/2020	0	17
11/11/2020	0	19
12/11/2020	0	25
13/11/2020	0	13
16/11/2020	0	16
18/11/2020	0	20
19/11/2020	0	4
20/11/2020	0	10
23/11/2020	0	15
24/11/2020	0	13
25/11/2020	0	10
26/11/2020	0	8
27/11/2020	0	10
30/11/2020	0	27
1/12/2020	0	14
2/12/2020	0	8
3/12/2020	0	4
4/12/2020	0	6
7/12/2020	0	16
8/12/2020	0	13
9/12/2020	0	13
10/12/2020	0	7
11/12/2020	0	13
14/12/2020	0	7
15/12/2020	0	24
16/12/2020	0	10
17/12/2020	0	11
18/12/2020	0	17
21/12/2020	0	21
22/12/2020	0	16
23/12/2020	0	10
28/12/2020	0	19
29/12/2020	0	20
