date  positive negative
24/4/2020	0	1
27/4/2020	0	2
28/4/2020	1	1
4/5/2020	0	4
6/5/2020	0	2
11/5/2020	0	2
12/5/2020	0	1
13/5/2020	0	1
14/5/2020	0	2
19/5/2020	0	1
21/5/2020	0	1
25/5/2020	0	2
26/5/2020	0	1
28/5/2020	0	1
29/5/2020	0	1
4/5/2020	0	4
6/5/2020	0	2
11/5/2020	0	2
12/5/2020	0	1
13/5/2020	0	1
14/5/2020	0	2
19/5/2020	0	1
21/5/2020	0	1
25/5/2020	0	2
26/5/2020	0	1
28/5/2020	0	1
29/5/2020	0	1
5/6/2020	0	1
7/5/2020	1	0
7/5/2020	1	0
10/8/2020	1	0
19/8/2020	1	0
24/8/2020	1	0
28/8/2020	1	0
7/9/2020	1	0
18/9/2020	1	0
22/9/2020	1	0
24/9/2020	1	0
25/9/2020	3	0
29/9/2020	1	0
30/9/2020	1	0
1/10/2020	1	0
2/10/2020	2	0
5/10/2020	2	0
6/10/2020	1	0
7/10/2020	1	0
8/10/2020	2	0
8/6/2020	0	1
9/10/2020	5	0
12/10/2020	5	0
13/10/2020	1	0
14/10/2020	6	0
15/10/2020	1	0
16/10/2020	2	0
19/10/2020	4	0
20/10/2020	9	0
21/10/2020	2	0
22/10/2020	1	0
23/10/2020	1	0
26/10/2020	3	0
27/10/2020	10	0
28/10/2020	1	0
29/10/2020	8	0
30/10/2020	5	0
2/11/2020	16	0
3/11/2020	4	0
4/11/2020	8	0
5/11/2020	5	0
6/11/2020	16	0
9/11/2020	2	0
10/11/2020	7	0
11/11/2020	3	0
12/11/2020	6	0
13/11/2020	5	0
16/11/2020	4	0
18/11/2020	8	0
19/11/2020	4	0
20/11/2020	3	0
23/11/2020	4	0
24/11/2020	5	0
25/11/2020	1	0
26/11/2020	5	0
30/11/2020	1	0
1/12/2020	6	0
2/12/2020	2	0
3/12/2020	2	0
4/12/2020	2	0
7/12/2020	5	0
8/12/2020	1	0
9/12/2020	3	0
10/12/2020	2	0
11/12/2020	2	0
14/12/2020	2	0
15/12/2020	1	0
16/12/2020	3	0
17/12/2020	8	0
18/12/2020	2	0
21/12/2020	10	0
22/12/2020	2	0
23/12/2020	5	0
28/12/2020	1	0
29/12/2020	1	0
9/6/2020	0	1
12/6/2020	0	1
15/6/2020	0	1
16/6/2020	0	1
24/6/2020	0	1
26/6/2020	0	2
30/6/2020	0	1
13/7/2020	0	1
15/7/2020	0	1
17/7/2020	0	1
24/7/2020	0	4
27/7/2020	0	2
29/7/2020	0	1
31/7/2020	0	2
3/8/2020	0	3
4/8/2020	0	1
5/8/2020	0	1
6/8/2020	0	5
7/8/2020	0	1
10/8/2020	0	1
11/8/2020	0	1
12/8/2020	0	1
13/8/2020	0	1
14/8/2020	0	1
17/8/2020	0	3
18/8/2020	0	4
19/8/2020	0	1
21/8/2020	0	3
24/8/2020	0	1
26/8/2020	0	8
27/8/2020	0	1
28/8/2020	0	7
1/9/2020	0	1
3/9/2020	0	3
4/9/2020	0	5
7/9/2020	0	2
10/9/2020	0	1
11/9/2020	0	3
15/9/2020	0	4
16/9/2020	0	2
17/9/2020	0	1
21/9/2020	0	1
22/9/2020	0	1
23/9/2020	0	3
24/9/2020	0	4
25/9/2020	0	4
29/9/2020	0	1
30/9/2020	0	4
1/10/2020	0	3
5/10/2020	0	3
6/10/2020	0	3
7/10/2020	0	5
8/10/2020	0	6
9/10/2020	0	7
12/10/2020	0	4
13/10/2020	0	3
14/10/2020	0	6
15/10/2020	0	4
16/10/2020	0	6
19/10/2020	0	8
20/10/2020	0	15
21/10/2020	0	5
22/10/2020	0	4
23/10/2020	0	4
26/10/2020	0	4
27/10/2020	0	8
28/10/2020	0	2
29/10/2020	0	4
30/10/2020	0	7
2/11/2020	0	9
3/11/2020	0	6
4/11/2020	0	4
5/11/2020	0	10
6/11/2020	0	8
9/11/2020	0	11
10/11/2020	0	5
11/11/2020	0	12
12/11/2020	0	8
13/11/2020	0	6
16/11/2020	0	13
18/11/2020	0	5
19/11/2020	0	8
20/11/2020	0	4
23/11/2020	0	7
24/11/2020	0	6
25/11/2020	0	7
26/11/2020	0	3
27/11/2020	0	5
30/11/2020	0	8
1/12/2020	0	9
2/12/2020	0	4
3/12/2020	0	4
4/12/2020	0	2
7/12/2020	0	6
8/12/2020	0	6
9/12/2020	0	1
10/12/2020	0	4
11/12/2020	0	3
14/12/2020	0	6
15/12/2020	0	4
16/12/2020	0	2
17/12/2020	0	5
18/12/2020	0	1
21/12/2020	0	7
22/12/2020	0	3
23/12/2020	0	1
28/12/2020	0	12
29/12/2020	0	3
